	319 	NIKLAS-SALMINEN, Patrik 	-7 	 FIN 	05 Mar 1997 	31 	137.50
	320 	ROSKILLY, Lewis 	-6 	 GBR 	07 Apr 1996 	25 	137.50
	321 	LIANG, Wen-Chun 	-6 	 TPE 	18 Jul 1995 	20 	137.50
	322 	STRIZHKOV, Konstantin 	-6 	 RUS 	27 Mar 1995 	21 	137.50
	323 	CARLI, Cristian 	-6 	 ITA 	25 Mar 1996 	23 	137.50
	324 	MORITZ, Philipp 	+41 	 AUT 	13 May 1995 	28 	136.25
	325 	TABILO, Alejandro 	+4 	 CAN 	02 Jun 1997 	28 	136.25
	326 	CHUNG, Yunseong 	-7 	 KOR 	27 Mar 1998 	22 	136.25
	327 	KLOS, Pascal 	-7 	 POL 	17 Sep 1995 	24 	136.25
	328 	KOAYKUL, Krittin 	-4 	 THA 	31 Mar 1995 	15 	135.00
	329 	NUNEZ, Dylan 	-35 	 USA 	31 Oct 1995 	34 	135.00
	330 	WALKOW, Szymon 	+10 	 POL 	22 Sep 1995 	31 	135.00
	331 	ABDUL RAZAK, Ahmed Deedat 	-5 	 MAS 	18 Jun 1995 	18 	135.00
	332 	STEFANIK, Jake 	-4 	 USA 	05 Jan 1996 	21 	133.75
	333 	SAVELJIC, Ivan 	-3 	 MNE 	17 Aug 1995 	38 	133.75
	334 	WANG, Huixin 	-12 	 CHN 	04 Aug 1996 	30 	133.75
	335 	SADLER, Olly 	-4 	 NZL 	11 Oct 1995 	26 	133.75
	336 	THOMSON, Bjorn 	+51 	 IRL 	31 Oct 1997 	23 	133.75
	337 	STOUTE, Isaac 	-5 	 GBR 	12 Apr 1996 	28 	133.75
	338 	PETRENKO, Anatoliy 	-4 	 UKR 	04 Dec 1995 	46 	132.50
	339 	LO, Chien Hsun 	+44 	 TPE 	15 Nov 1998 	27 	132.50
	340 	PURCELL, Rhett 	+5 	 GBR 	06 Feb 1996 	27 	131.25
	341 	KRSTEV, ONDREJ 	-6 	 CZE 	13 Jun 1997 	28 	131.25
	342 	SHAIKH, Abdullah 	-6 	 IND 	16 Jan 1995 	16 	131.25
	343 	DUBINSKI, Artur 	-6 	 BLR 	27 Mar 1996 	16 	131.25
	344 	FAVROT, Alexandre 	-6 	 FRA 	24 Feb 1995 	8 	130.00
	345 	MONROE, Shane 	-6 	 USA 	02 Sep 1995 	26 	130.00
	346 	ERNEPESOV, Aleksandr 	-5 	 TKM 	27 Feb 1995 	16 	130.00
	347 	BUBLIK, Alexander 	-5 	 RUS 	17 Jun 1997 	34 	130.00
	348 	CARVAJAL JURADO, Juan Sebastian 	-4 	 ECU 	26 Apr 1995 	18 	128.75
	349 	HARRIS, Lloyd George Muirhead 	-3 	 RSA 	24 Feb 1997 	18 	128.75
	350 	LOCK, Courtney John 	-3 	 ZIM 	18 Oct 1996 	24 	127.50
	351 	GIL, Jose Pablo 	-3 	 CRC 	10 Apr 1995 	39 	126.25
	352 	TERCZYNSKI, MATEUSZ 	+47 	 POL 	02 Mar 1996 	31 	126.25
	353 	LI, Hei Yin Andrew 	+17 	 HKG 	28 Mar 1997 	22 	126.25
	354 	PRECHTEL, Sebastian 	-5 	 GER 	14 May 1996 	26 	126.25
	355 	HIZLIALP, CEM 	-12 	 TUR 	18 Mar 1996 	33 	126.25
	356 	BUENO TAPIA, Jaime Ignacio 	-6 	 CHI 	24 Jan 1995 	9 	125.00
	357 	OSTERLING, Nicholas 	-4 	 PER 	07 Feb 1995 	22 	123.75
	358 	TORRES, Andres 	-3 	 COL 	16 Apr 1996 	33 	123.75
	359 	VAN LEIJSEN, Bart 	-5 	 NED 	29 Nov 1995 	27 	123.75
	360 	BARYSHEV, Sergey 	0 	 RUS 	04 Dec 1996 	40 	122.50
	361 	KHABIBULIN, Timur 	-4 	 KAZ 	02 Aug 1995 	12 	122.50
	362 	SANTIBANEZ, Sebastian 	-4 	 CHI 	15 Apr 1996 	36 	121.25
	363 	REY, Sebastian 	-4 	 GBR 	27 Mar 1995 	18 	121.25
	364 	CZEPIELEWSKI, Daniel 	-3 	 GER 	21 Apr 1996 	40 	121.25
	365 	PONWITH, Nathan 	+30 	 USA 	20 Apr 1998 	22 	121.25
	366 	MAZOR, Noam 	-4 	 ISR 	25 Jun 1995 	18 	121.25
	367 	KEKERCHENI, Filipp 	-4 	 UKR 	10 Aug 1995 	10 	120.00
	368 	SOLOMON, Grant 	-4 	 USA 	03 Apr 1995 	10 	120.00
	369 	YU, Shao-Yu 	-3 	 TPE 	24 Feb 1997 	30 	120.00
	370 	LAMBERTI, Edoardo 	-3 	 ITA 	28 Jun 1996 	16 	120.00
	371 	ZEMAITELIS, Kasparas 	-3 	 LTU 	05 Oct 1995 	31 	118.75
	372 	TAYLOR, Shaquille Montel 	-16 	 BAH 	04 Aug 1995 	25 	118.75
	373 	DELANEY, Jake 	-2 	 AUS 	14 May 1997 	27 	118.75
	374 	APPELGREN, Daniel 	-2 	 SWE 	06 May 1996 	22 	118.75
	375 	GRILLS, Jacob 	-2 	 AUS 	18 Jun 1995 	12 	118.75
	376 	KHMIADASHVILI, Mikheil 	0 	 GEO 	24 Mar 1995 	17 	117.50
	377 	LAZDINS, Arturs 	-3 	 LAT 	09 Apr 1997 	28 	117.50
	378 	PAK, Ho Hin 	-1 	 HKG 	03 May 1996 	32 	117.50
	379 	CELIKBILEK, Altug 	+28 	 TUR 	07 Sep 1996 	27 	117.50
	380 	MOULINE, Soufiane 	+84 	 MAR 	14 Mar 1995 	15 	116.25
	381 	VELASCO, Allan 	-3 	 ECU 	23 Jul 1996 	28 	116.25
	382 	ISAROW, Pruchya 	-3 	 THA 	16 Oct 1995 	9 	116.25
	383 	SMITH, Logan 	-58 	 USA 	29 Oct 1996 	11 	115.00
	384 	IANAKIEV, Milen 	-4 	 GER 	20 Jul 1995 	33 	115.00
	385 	PLATZER, Jason Peter 	-34 	 AUT 	21 Jan 1995 	31 	115.00
	386 	IOANNIDES, Constantinos 	-4 	 CYP 	07 Jun 1995 	24 	115.00
	387 	KIJAMETOVIC, Aziz 	-3 	 BIH 	01 Sep 1996 	16 	115.00
	388 	LOPEZ SAN MARTIN, Alvaro 	+555 	 ESP 	02 Jun 1997 	7 	113.75
	389 	LANGMO, Christian 	-20 	 USA 	01 Jun 1996 	23 	113.75
	390 	ILIA, Konstantinos 	-5 	 CYP 	10 May 1995 	14 	113.75
	391 	CEVALLOS, Santiago 	-5 	 MEX 	30 Dec 1995 	33 	113.75
	392 	GAO, Juntong 	-4 	 CHN 	09 Jan 1996 	25 	113.75
	393 	IAMACHKINE, Pedro 	-4 	 PER 	03 Apr 1996 	23 	112.50
	394 	RONCALLI, SIMONE 	+9 	 ITA 	08 May 1996 	32 	112.50
	395 	PEREIRA, Rodolfo 	-4 	 POR 	30 Jan 1995 	21 	112.50
	396 	LIN, Carter 	-4 	 USA 	12 Feb 1996 	19 	111.25
	397 	JANGLIN, Oscar 	-4 	 SWE 	19 Jan 1997 	40 	111.25
	398 	RATNIUK, Maxim 	-4 	 UKR 	28 Apr 1996 	18 	111.25
	399 	QI, Xi 	-18 	 CHN 	09 Aug 1996 	18 	111.25
	400 	XU, Shuai 	-3 	 CHN 	30 Jan 1996 	18 	111.25
	401 	HUANG, Jun Wei 	-11 	 CHN 	10 Dec 1996 	21 	111.25
	402 	SPEC, Matic 	-6 	 SLO 	26 Feb 1995 	28 	110.00
	403 	CHESSARI, Riccardo 	+58 	 ITA 	09 May 1996 	29 	110.00
	404 	JAMES, Yannik 	-6 	 GRN 	21 Nov 1995 	27 	108.75
	405 	WATSON, Stephen L. 	+118 	 USA 	21 Apr 1995 	10 	107.50
	406 	KASAHARA, Shoki 	-6 	 JPN 	15 May 1996 	24 	107.50
	407 	KHUMA, Basil 	-6 	 IND 	24 Mar 1998 	20 	107.50
	408 	WU, Tung-lin 	-6 	 TPE 	12 May 1998 	24 	107.50
	409 	KICHIGIN, Vasiliy 	-5 	 RUS 	17 Jan 1995 	29 	106.25
	410 	HINNISDAELS, Maxime 	-5 	 BEL 	20 Mar 1995 	10 	106.25
	411 	HAJDU-ANDERSSON, Noah 	-5 	 NOR 	22 Mar 1995 	27 	106.25
	412 	ZATAR, Ayed 	-4 	 PAR 	29 Mar 1996 	30 	105.00
	413 	CUTULI, MIRKO 	+111 	 ITA 	16 May 1996 	17 	105.00
	414 	MOGHINI, Gabriele 	+8 	 SUI 	26 Jun 1996 	31 	105.00
	415 	GJOELS ANDERSEN, Sander 	-6 	 DEN 	16 Dec 1995 	27 	105.00
	416 	ANDERSON, Oliver 	-6 	 AUS 	30 Apr 1998 	7 	103.75
	417 	DE PAEPE, Sam 	-5 	 BEL 	20 Feb 1995 	22 	103.75
	418 	GUO, Tianjia 	-5 	 CHN 	05 Dec 1996 	26 	103.75
	419 	BATALJIN, Lawrence 	-5 	 AUS 	22 May 1996 	18 	103.75
	420 	HANNESTAD, Benjamin 	-5 	 DEN 	14 Feb 1997 	20 	103.75
	421 	GONZALEZ , Stefan Emilio 	-5 	 GUA 	05 Oct 1995 	34 	103.75
	422 	MARTINEZ PORTERO, Pedro 	-5 	 ESP 	26 Apr 1997 	14 	102.50
	423 	DUNCAN, Walker 	-5 	 USA 	07 May 1996 	24 	102.50
	424 	ITO, Yuya 	-5 	 JPN 	09 Jan 1997 	16 	102.50
	425 	THEODOROU, Eleftherios 	-5 	 GRE 	19 Jul 1996 	26 	102.50
	426 	LOUREIRO, Goncalo 	-5 	 POR 	06 Apr 1995 	11 	101.25
	427 	STAVROPOULOS, Vasilios 	+62 	 GRE 	15 Sep 1995 	32 	101.25
	428 	LARRIERE, Clement 	-5 	 FRA 	21 May 1997 	18 	101.25
	429 	KATO, Shoma 	-5 	 JPN 	04 Oct 1997 	24 	101.25
	430 	STRIDE, Ben 	-5 	 GBR 	03 Jan 1996 	23 	101.25
	431 	VAN DER LANS, Fabian 	-5 	 NED 	29 Oct 1995 	21 	100.00
	432 	MAJOR, Kevin 	+64 	 BAH 	25 Mar 1995 	19 	100.00
	433 	MEYER, Alexander 	-6 	 GER 	12 Apr 1996 	20 	100.00
	434 	RAZMAITOV, Timur 	-6 	 RUS 	10 Apr 1997 	23 	100.00
	435 	SOEMARNO, Armando C. 	-6 	 INA 	31 May 1996 	37 	100.00
	436 	GUITARRARI, Lucas Meirelles 	-6 	 BRA 	20 Jul 1995 	16 	100.00
	437 	BERRETTINI, Matteo 	-6 	 ITA 	12 Apr 1996 	15 	100.00
	438 	RECCI, Mason 	+101 	 GBR 	23 Jan 1997 	23 	98.75
	439 	BLASKO, Martin 	-7 	 SVK 	07 Jan 1996 	18 	98.75
	440 	ARUS, Rodrigo 	-7 	 URU 	20 Feb 1995 	22 	98.75
	441 	PAZ, Juan Pablo 	-7 	 ARG 	04 Jan 1995 	7 	97.50
	442 	KOVAL, Oleg 	-31 	 UKR 	14 Oct 1995 	32 	97.50
	443 	LIN, Wei-De 	-8 	 TPE 	05 Feb 1996 	33 	97.50
	444 	KRAYNIKOVSKIY, Vasiliy 	-8 	 RUS 	06 May 1996 	42 	97.50
	445 	KESTELBOIM, Mariano 	-8 	 ARG 	06 Feb 1996 	10 	97.50
	446 	KURBATOV, Oleg 	-8 	 RUS 	09 Feb 1995 	30 	97.50
	447 	MAJOR, Philip Wilbert 	-5 	 BAH 	02 Mar 1996 	24 	97.50
	448 	SIERRA, Santiago 	-9 	 MEX 	09 Feb 1995 	38 	97.50
	449 	FILIPSKY, Jakub 	-9 	 CZE 	12 Jun 1995 	12 	96.25
	450 	SAPLIN, Kirill 	-9 	 RUS 	21 Jun 1995 	6 	96.25
	451 	FREUND, SIMON 	+19 	 SWE 	28 Sep 1996 	16 	96.25
	452 	TAYLOR, Sam 	-9 	 SWE 	03 Jul 1997 	19 	96.25
	453 	RAKOTOMALALA, Mandresy 	+1 	 FRA 	27 May 1997 	26 	96.25
	454 	ROMERO DE AVILA SENISE, Alberto 	+81 	 ESP 	03 Dec 1997 	7 	95.00
	455 	HAN, Jin Sung 	-11 	 KOR 	03 Aug 1995 	16 	95.00
	456 	BATANOV, Nikolay 	-11 	 RUS 	03 Feb 1997 	21 	95.00
	457 	FALLERT, Fabian 	-11 	 GER 	12 May 1997 	16 	93.75
	458 	LAM, Chak Pong Marco 	-11 	 HKG 	01 Oct 1996 	26 	93.75
	459 	HUANG, Yi-Wei 	-11 	 TPE 	21 Jun 1996 	23 	93.75
	460 	SLOBODKINS, Arkadijs 	-11 	 LAT 	31 Jan 1996 	18 	93.75
	461 	TEPSIC, Miladin 	-11 	 AUS 	06 Feb 1995 	13 	93.75
	462 	ABIYEV, Kuatbek 	-11 	 KAZ 	04 Jan 1995 	25 	93.75
	463 	SERTKAYA, Egehan 	+6 	 TUR 	27 Apr 1996 	30 	93.75
	464 	DODRIDGE, JOSEF 	-12 	 GBR 	30 May 1996 	17 	93.75
	465 	INOUE, Haru 	-12 	 JPN 	20 Jul 1996 	22 	93.75
	466 	AL OBAIDLY, Naser 	-11 	 KUW 	11 Mar 1995 	16 	93.75
	467 	NAJI, Khalil 	-11 	 MAR 	27 Dec 1995 	12 	92.50
	468 	VASILYEV, Ilya 	-11 	 RUS 	22 Jun 1996 	31 	92.50
	469 	WONG, Colin Wei Ming 	-11 	 MAS 	08 Jan 1996 	23 	92.50
	470 	TAKAMURA, Yuki 	-11 	 JPN 	10 Jan 1998 	22 	92.50
	471 	YANG, Junhao 	-11 	 CHN 	10 Jan 1995 	33 	92.50
	472 	MERAUT, Tristan 	-10 	 FRA 	27 Dec 1995 	12 	91.25
	473 	SHERIF, Youssef 	-8 	 EGY 	14 Jun 1996 	18 	91.25
	474 	LU, Chang-Wu 	-8 	 TPE 	17 May 1996 	22 	91.25
	475 	BORZA, Bogdan 	-8 	 ROU 	05 Apr 1997 	23 	91.25
	476 	SAMUELSSON, Christian 	-8 	 SWE 	09 Jan 1996 	23 	91.25
	477 	MOUNDIR, Adam 	-6 	 SUI 	26 Apr 1995 	15 	91.25
	478 	CIORCILA, Patrick 	-6 	 ROU 	20 Sep 1996 	7 	90.00
	479 	DERKAS, Zdenek 	-6 	 CZE 	30 Apr 1996 	16 	90.00
	480 	TANZA, Matthew 	-6 	 AUS 	22 May 1996 	6 	90.00
	481 	NOUCHI, Kennosuke 	-6 	 JPN 	27 Apr 1997 	22 	90.00
	482 	DEMBEK, Michal 	-6 	 POL 	07 Aug 1997 	14 	90.00
	483 	MOSCIATTI, Marco 	-6 	 ITA 	16 Jul 1997 	22 	90.00
	484 	AGABIGUN, Sarp 	-6 	 TUR 	12 Jun 1997 	28 	90.00
	485 	ZHANG, Zhizhen 	-6 	 CHN 	16 Oct 1996 	6 	88.75
	486 	DENOLLY , Corentin 	-6 	 FRA 	06 Jun 1997 	8 	88.75
	487 	TEKAVEC, Maks 	-6 	 SLO 	22 Mar 1996 	19 	88.75
	488 	RAUCH, Felix 	-6 	 GER 	03 Jun 1996 	21 	88.75
	489 	GUILLIN, Joseph 	-6 	 FRA 	24 Apr 1997 	21 	88.75
	490 	BENDRE, Anvit 	-6 	 IND 	27 Feb 1995 	30 	87.50
	491 	PAVLOV, Anton 	-6 	 EST 	04 Aug 1995 	27 	87.50
	492 	DAY, Alexander 	-6 	 CAN 	10 Sep 1995 	23 	87.50
	493 	BENITEZ CHAVARRIAGA, Juan Manuel 	-6 	 COL 	22 Sep 1995 	6 	87.50
	494 	SCHEPELEV, Anton 	-6 	 RUS 	13 Dec 1996 	14 	86.25
	495 	KOSHELEV, Ilya 	-5 	 RUS 	22 Feb 1995 	17 	86.25
	496 	CARGILL, Christian 	-5 	 BAH 	14 Aug 1996 	20 	86.25
	497 	CHEN, Han Yu 	-5 	 TPE 	02 May 1997 	30 	86.25
	498 	VAN DE ZANDSCHULP, Botic 	-5 	 NED 	04 Oct 1995 	7 	85.00
	499 	KLOK, Denys 	-5 	 UKR 	26 May 1998 	15 	85.00
	500 	JOVER MAESTRE, Javier 	-5 	 ESP 	25 Mar 1995 	23 	85.00
